Charadriiformes;Scolopacidae;2904;Erolia ferruginea;Bécasseau cocorli;Calidris ferruginea (Pontoppidan, 1763)
Charadriiformes;Scolopacidae;2903;Tringa ferrugineus;Bécasseau cocorli;Calidris ferruginea (Pontoppidan, 1763)
Charadriiformes;Scolopacidae;3218;Calidris fuscicollis;Bécasseau de Bonaparte, Bécasseau à croupion blanc;Calidris fuscicollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;582008;Calidris fusicollis;Bécasseau de Bonaparte, Bécasseau à croupion blanc;Calidris fuscicollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;3221;Erolia fuscicollis;Bécasseau de Bonaparte, Bécasseau à croupion blanc;Calidris fuscicollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;3220;Tringa fuscicollis;Bécasseau de Bonaparte, Bécasseau à croupion blanc;Calidris fuscicollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;444423;Calidris himantopus;Bécasseau à échasses, Bécasseau échasse;Calidris himantopus (Bonaparte, 1826)
Charadriiformes;Scolopacidae;2924;Micropalama himantopus;Bécasseau à échasses, Bécasseau échasse;Calidris himantopus (Bonaparte, 1826)
Charadriiformes;Scolopacidae;814242;Tringa himantopus;Bécasseau à échasses, Bécasseau échasse;Calidris himantopus (Bonaparte, 1826)
Charadriiformes;Scolopacidae;2906;Calidris maritima;Bécasseau violet;Calidris maritima (Brünnich, 1764)
Charadriiformes;Scolopacidae;2909;Erolia maritima;Bécasseau violet;Calidris maritima (Brünnich, 1764)
Charadriiformes;Scolopacidae;2910;Pelidna maritima;Bécasseau violet;Calidris maritima (Brünnich, 1764)
Charadriiformes;Scolopacidae;2908;Tringa maritima;Bécasseau violet;Calidris maritima (Brünnich, 1764)
Charadriiformes;Scolopacidae;3203;Calidris mauri;Bécasseau d'Alaska;Calidris mauri (Cabanis, 1857)
Charadriiformes;Scolopacidae;3205;Ereunetes mauri;Bécasseau d'Alaska;Calidris mauri (Cabanis, 1857)
Charadriiformes;Scolopacidae;3226;Calidris melanotos;Bécasseau tacheté, Bécasseau à poitrine cendrée;Calidris melanotos (Vieillot, 1819)
Charadriiformes;Scolopacidae;3229;Erolia melanotos;Bécasseau tacheté, Bécasseau à poitrine cendrée;Calidris melanotos (Vieillot, 1819)
Charadriiformes;Scolopacidae;3230;Heteropygia melanotos;Bécasseau tacheté, Bécasseau à poitrine cendrée;Calidris melanotos (Vieillot, 1819)
Charadriiformes;Scolopacidae;3228;Tringa melanotos;Bécasseau tacheté, Bécasseau à poitrine cendrée;Calidris melanotos (Vieillot, 1819)
Charadriiformes;Scolopacidae;3206;Calidris minuta;Bécasseau minute;Calidris minuta (Leisler, 1812)
Charadriiformes;Scolopacidae;3209;Erolia minuta;Bécasseau minute;Calidris minuta (Leisler, 1812)
Charadriiformes;Scolopacidae;3208;Tringa minuta;Bécasseau minute;Calidris minuta (Leisler, 1812)
Charadriiformes;Scolopacidae;3214;Calidris minutilla;Bécasseau minuscule;Calidris minutilla (Vieillot, 1819)
Charadriiformes;Scolopacidae;3217;Erolia minutilla;Bécasseau minuscule;Calidris minutilla (Vieillot, 1819)
Charadriiformes;Scolopacidae;3216;Tringa minutilla;Bécasseau minuscule;Calidris minutilla (Vieillot, 1819)
Charadriiformes;Scolopacidae;814245;Calidris pugnax;Chevalier combattant, Combattant varié;Calidris pugnax (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2534;Philomachus pugnax;Chevalier combattant, Combattant varié;Calidris pugnax (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2536;Tringa pugnax;Chevalier combattant, Combattant varié;Calidris pugnax (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3199;Calidris pusilla;Bécasseau semipalmé;Calidris pusilla (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3202;Ereunetes pusillus;Bécasseau semipalmé;Calidris pusilla (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3201;Tringa pusilla;Bécasseau semipalmé;Calidris pusilla (Linnaeus, 1758)
Charadriiformes;Scolopacidae;199353;Calidris ruficollis;Bécasseau à cou roux;Calidris ruficollis (Pallas, 1776)
Charadriiformes;Scolopacidae;2929;Calidris subruficollis;Bécasseau rousset, Bécasseau roussâtre;Calidris subruficollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;814247;Tringa subruficollis;Bécasseau rousset, Bécasseau roussâtre;Calidris subruficollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;2927;Tryngites subruficollis;Bécasseau rousset, Bécasseau roussâtre;Calidris subruficollis (Vieillot, 1819)
Charadriiformes;Scolopacidae;3210;Calidris temminckii;Bécasseau de Temminck;Calidris temminckii (Leisler, 1812)
Charadriiformes;Scolopacidae;3213;Erolia temminckii;Bécasseau de Temminck;Calidris temminckii (Leisler, 1812)
Charadriiformes;Scolopacidae;3212;Tringa temminckii;Bécasseau de Temminck;Calidris temminckii (Leisler, 1812)
Charadriiformes;Scolopacidae;199352;Calidris tenuirostris;Bécasseau de l'Anadyr;Calidris tenuirostris (Horsfield, 1821)
Charadriiformes;Scolopacidae;533062;Gallinago delicata;Bécassine de Wilson;Gallinago delicata (Ord, 1825)
Charadriiformes;Scolopacidae;626897;Gallinago gallinago delicata;Bécassine de Wilson;Gallinago delicata (Ord, 1825)
Charadriiformes;Scolopacidae;814240;Scolopax delicata;Bécassine de Wilson;Gallinago delicata (Ord, 1825)
Charadriiformes;Scolopacidae;2546;Capella galinago;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2547;Gallinago gallinago faeroeensi;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2548;Gallinago gallinago gallinago;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2543;Gallinago gallinago;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2403;Gallino gallino;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2545;Scolopax gallinago;Bécassine des marais;Gallinago gallinago (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2552;Capella media;Bécassine double;Gallinago media (Latham, 1787)
Charadriiformes;Scolopacidae;2549;Gallinago media;Bécassine double;Gallinago media (Latham, 1787)
Charadriiformes;Scolopacidae;2551;Scolopax media;Bécassine double;Gallinago media (Latham, 1787)
Charadriiformes;Scolopacidae;441941;Gallinago paraguaiae;Bécassine sud-américaine, Bécassine de Magellan ;Gallinago paraguaiae (Vieillot, 1816)
Charadriiformes;Scolopacidae;441942;Gallinago undulata;Bécassine géante ;Gallinago undulata (Boddaert, 1783)
Charadriiformes;Scolopacidae;199363;Heteroscelus brevipes;Chevalier de Sibérie;Heteroscelus brevipes (Vieillot, 1816)
Charadriiformes;Scolopacidae;814097;Totanus brevipes;Chevalier de Sibérie;Heteroscelus brevipes (Vieillot, 1816)
Charadriiformes;Scolopacidae;442470;Tringa brevipes;Chevalier de Sibérie;Heteroscelus brevipes (Vieillot, 1816)
Charadriiformes;Scolopacidae;432721;Heteroscelus incanus;;Heteroscelus incanus (Gmelin, 1789)
Charadriiformes;Scolopacidae;442471;Tringa incana;;Heteroscelus incanus (Gmelin, 1789)
Charadriiformes;Scolopacidae;2557;Limnodromus griseus;Limnodrome à bec court, Bécassin roux;Limnodromus griseus (Gmelin, 1789)
Charadriiformes;Scolopacidae;814241;Scolopax grisea;Limnodrome à bec court, Bécassin roux;Limnodromus griseus (Gmelin, 1789)
Charadriiformes;Scolopacidae;2554;Limnodromus scolopaceus;Limnodrome à long bec, Bécassin à long bec;Limnodromus scolopaceus (Say, 1823)
Charadriiformes;Scolopacidae;2556;Limosa scolopacea;Limnodrome à long bec, Bécassin à long bec;Limnodromus scolopaceus (Say, 1823)
Charadriiformes;Scolopacidae;442038;Limosa fedoa;Barge marbrée;Limosa fedoa (Linnaeus, 1758)
Charadriiformes;Scolopacidae;814244;Scolopax fedoa;Barge marbrée;Limosa fedoa (Linnaeus, 1758)
Charadriiformes;Scolopacidae;199356;Limosa haemastica;Barge hudsonienne;Limosa haemastica (Linnaeus, 1758)
Charadriiformes;Scolopacidae;549653;Limosa laponica;Barge rousse;Limosa lapponica (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2568;Limosa lapponica;Barge rousse;Limosa lapponica (Linnaeus, 1758)
Charadriiformes;Scolopacidae;816268;Scolopax lapponica;Barge rousse;Limosa lapponica (Linnaeus, 1758)
Charadriiformes;Scolopacidae;432719;Limosa lapponica baueri;Barge rousse;Limosa lapponica baueri J.F. Naumann, 1836
Charadriiformes;Scolopacidae;2563;Limosa limosa;Barge à queue noire;Limosa limosa (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2565;Scolopax limosa;Barge à queue noire;Limosa limosa (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2567;Limosa limosa islandica;;Limosa limosa islandica Brehm, 1831
Charadriiformes;Scolopacidae;2566;Limosa limosa limosa;;Limosa limosa limosa (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2541;Galinago minima;Bécassine sourde;Lymnocryptes minimus (Brünnich, 1764)
Charadriiformes;Scolopacidae;2538;Lymnocryptes minimus;Bécassine sourde;Lymnocryptes minimus (Brünnich, 1764)
Charadriiformes;Scolopacidae;2540;Scolopax minima;Bécassine sourde;Lymnocryptes minimus (Brünnich, 1764)
Charadriiformes;Scolopacidae;442140;Numenius americanus;Courlis à long bec;Numenius americanus Bechstein, 1812
Charadriiformes;Scolopacidae;2576;Numenius arquata;Courlis cendré;Numenius arquata (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2578;Tringa arquata;Courlis cendré;Numenius arquata (Linnaeus, 1758)
Charadriiformes;Scolopacidae;199358;Numenius borealis;Courlis esquimau;Numenius borealis (Forster, 1772)
Charadriiformes;Scolopacidae;442141;Numenius madagascariensis;Courlis de Sibérie;Numenius madagascariensis (Linnaeus, 1766)
Charadriiformes;Scolopacidae;199357;Numenius minutus;Courlis nain;Numenius minutus Gould, 1841
Charadriiformes;Scolopacidae;2571;Numenius phaeopus;Courlis corlieu;Numenius phaeopus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2573;Scolopax phaeopus;Courlis corlieu;Numenius phaeopus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;520934;Numenius phaeopus hudsonicus;Courlis hudsonien;Numenius phaeopus hudsonicus Latham, 1790
Charadriiformes;Scolopacidae;625969;Numenius phaeopus phaeopus;Courlis corlieu d'Europe;Numenius phaeopus phaeopus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;432720;Numenius phaeopus variegatus;Courlis corlieu;Numenius phaeopus variegatus (Scopoli, 1786)
Charadriiformes;Scolopacidae;442142;Numenius tahitiensis;;Numenius tahitiensis (Gmelin, 1789)
Charadriiformes;Scolopacidae;2574;Numenius tenuirostris;Courlis à bec grêle;Numenius tenuirostris Vieillot, 1817
Charadriiformes;Scolopacidae;442208;Phalaropus fulicaria;Phalarope à bec large;Phalaropus fulicarius (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3250;Phalaropus fulicarius;Phalarope à bec large;Phalaropus fulicarius (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3252;Tringa fulicaria;Phalarope à bec large;Phalaropus fulicarius (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3245;Lobipes lobatus;Phalarope à bec étroit;Phalaropus lobatus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3243;Phalaropus lobatus;Phalarope à bec étroit;Phalaropus lobatus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;3246;Tringa lobata;Phalarope à bec étroit;Phalaropus lobatus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;457198;Aechmorhynchus cancellatus;;Prosobonia cancellata (Gmelin, 1789)
Charadriiformes;Scolopacidae;418827;Prosobonia cancellata;;Prosobonia cancellata (Gmelin, 1789)
Charadriiformes;Scolopacidae;418828;Prosobonia ellisi;;Prosobonia ellisi Sharpe, 1906
Charadriiformes;Scolopacidae;418829;Prosobonia leucoptera;;Prosobonia leucoptera (Gmelin, 1789)
Charadriiformes;Scolopacidae;778910;Prosobonia parvirostris;;Prosobonia parvirostris (Peale, 1848)
Charadriiformes;Scolopacidae;442346;Scolopax minor;Bécasse d'Amérique;Scolopax minor Gmelin, 1789
Charadriiformes;Scolopacidae;2559;Scolopax rusticola;Bécasse des bois;Scolopax rusticola Linnaeus, 1758
Charadriiformes;Scolopacidae;2561;Scolopax scolopax;Bécasse des bois;Scolopax rusticola Linnaeus, 1758
Charadriiformes;Scolopacidae;3247;Phalaropus tricolor;Phalarope de Wilson;Steganopus tricolor Vieillot, 1819
Charadriiformes;Scolopacidae;3249;Steganopus tricolor;Phalarope de Wilson;Steganopus tricolor Vieillot, 1819
Charadriiformes;Scolopacidae;2584;Tringa erythropus;Chevalier arlequin;Tringa erythropus (Pallas, 1764)
Charadriiformes;Scolopacidae;2602;Scolopax flavipes;Petit Chevalier à pattes jaunes, Chevalier à pattes jaunes;Tringa flavipes (Gmelin, 1789)
Charadriiformes;Scolopacidae;2600;Tringa flavipes;Petit Chevalier à pattes jaunes, Chevalier à pattes jaunes;Tringa flavipes (Gmelin, 1789)
Charadriiformes;Scolopacidae;2607;Tringa glareola;Chevalier sylvain;Tringa glareola Linnaeus, 1758
Charadriiformes;Scolopacidae;2599;Scolopax melanoleuca;Grand Chevalier à pattes jaunes, Chevalier criard;Tringa melanoleuca (Gmelin, 1789)
Charadriiformes;Scolopacidae;2597;Tringa melanoleuca;Grand Chevalier à pattes jaunes, Chevalier criard;Tringa melanoleuca (Gmelin, 1789)
Charadriiformes;Scolopacidae;2596;Scolopax nebularia;Chevalier aboyeur;Tringa nebularia (Gunnerus, 1767)
Charadriiformes;Scolopacidae;2594;Tringa nebularia;Chevalier aboyeur;Tringa nebularia (Gunnerus, 1767)
Charadriiformes;Scolopacidae;2603;Tringa ochropus;Chevalier culblanc;Tringa ochropus Linnaeus, 1758
Charadriiformes;Scolopacidae;3236;Catoptrophorus semipalmatus;Chevalier semipalmé;Tringa semipalmata (Gmelin, 1789)
Charadriiformes;Scolopacidae;782502;Scolopax semipalmata;Chevalier semipalmé;Tringa semipalmata (Gmelin, 1789)
Charadriiformes;Scolopacidae;626151;Tringa semipalmata;Chevalier semipalmé;Tringa semipalmata (Gmelin, 1789)
Charadriiformes;Scolopacidae;828889;Symphemia semipalmata inornata;;Tringa semipalmata inornata (Brewster, 1887)
Charadriiformes;Scolopacidae;828888;Tringa semipalmata inornata;;Tringa semipalmata inornata (Brewster, 1887)
Charadriiformes;Scolopacidae;828890;Tringa semipalmata semipalmata;;Tringa semipalmata semipalmata (Gmelin, 1789)
Charadriiformes;Scolopacidae;2605;Tringa solitaria;Chevalier solitaire;Tringa solitaria Wilson, 1813
Charadriiformes;Scolopacidae;828893;Totanus solitarius cinnamomeus;;Tringa solitaria cinnamomea (Brewster, 1890)
Charadriiformes;Scolopacidae;828892;Tringa solitaria cinnamomea;;Tringa solitaria cinnamomea (Brewster, 1890)
Charadriiformes;Scolopacidae;828891;Tringa solitaria solitaria;;Tringa solitaria solitaria Wilson, 1813
Charadriiformes;Scolopacidae;2593;Totanus stagnatilis;Chevalier stagnatile;Tringa stagnatilis (Bechstein, 1803)
Charadriiformes;Scolopacidae;2591;Tringa stagnatilis;Chevalier stagnatile;Tringa stagnatilis (Bechstein, 1803)
Charadriiformes;Scolopacidae;2588;Scolopax totanus;Chevalier gambette;Tringa totanus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2586;Tringa totanus;Chevalier gambette;Tringa totanus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2589;Tringa totanus robusta;;Tringa totanus robusta (Schioler, 1919)
Charadriiformes;Scolopacidae;2590;Tringa totanus totanus;;Tringa totanus totanus (Linnaeus, 1758)
Charadriiformes;Scolopacidae;2612;Scolopax cinerea;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Scolopacidae;2614;Terekia cinerea;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Scolopacidae;550804;Tringa cinerea;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Scolopacidae;348275;Tringa cinerea;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Scolopacidae;2613;Tringa terek;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Scolopacidae;2610;Xenus cinereus;Bargette du Térek, Chevalier bargette;Xenus cinereus (Güldenstädt, 1775)
Charadriiformes;Stercorariidae;645580;Catharacta antarctica;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;696627;Catharacta skua antarctica;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;815157;Lestris antarcticus;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;815159;Megalestris antarctica;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;442376;Stercorarius antarctica;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;626255;Stercorarius antarcticus;Labbe antarctique;Stercorarius antarcticus (Lesson, 1831)
Charadriiformes;Stercorariidae;626257;Catharacta lonnbergi;Grand Labbe, Labbe subantarctique;Stercorarius antarcticus lonnbergi Mathews, 1912
Charadriiformes;Stercorariidae;626256;Stercorarius antarcticus lonnbergi;Grand Labbe, Labbe subantarctique;Stercorarius antarcticus lonnbergi Mathews, 1912
Charadriiformes;Stercorariidae;442377;Stercorarius lonnbergi;Grand Labbe, Labbe subantarctique;Stercorarius antarcticus lonnbergi Mathews, 1912
Charadriiformes;Stercorariidae;785489;Stercorarius chilensis;;Stercorarius chilensis Bonaparte, 1857
Charadriiformes;Stercorariidae;3261;Stercorarius longicaudus;Labbe à longue queue;Stercorarius longicaudus Vieillot, 1819
Charadriiformes;Stercorariidae;199370;Catharacta maccormicki;Labbe de McCormick;Stercorarius maccormicki Saunders, 1893
Charadriiformes;Stercorariidae;687468;Catharacta skua maccormicki;Labbe de McCormick;Stercorarius maccormicki Saunders, 1893
Charadriiformes;Stercorariidae;442378;Stercorarius maccormicki;Labbe de McCormick;Stercorarius maccormicki Saunders, 1893
Charadriiformes;Stercorariidae;3260;Larus parasiticus;Labbe parasite;Stercorarius parasiticus (Linnaeus, 1758)
Charadriiformes;Stercorariidae;3258;Stercorarius parasiticus;Labbe parasite;Stercorarius parasiticus (Linnaeus, 1758)
Charadriiformes;Stercorariidae;3257;Lestris pomarinus;Labbe pomarin;Stercorarius pomarinus (Temminck, 1815)
Charadriiformes;Stercorariidae;3255;Stercorarius pomarinus;Labbe pomarin;Stercorarius pomarinus (Temminck, 1815)
Charadriiformes;Stercorariidae;3265;Catharacta skua;Grand Labbe;Stercorarius skua (Brünnich, 1764)
Charadriiformes;Stercorariidae;3263;Stercorarius skua;Grand Labbe;Stercorarius skua (Brünnich, 1764)
Charadriiformes;Turnicidae;816418;Tetrao nigricollis;Hémipode de Madagascar, Turnix de Madagascar;Turnix nigricollis (Gmelin, 1789)
Charadriiformes;Turnicidae;442487;Turnix nigricollis;Hémipode de Madagascar, Turnix de Madagascar;Turnix nigricollis (Gmelin, 1789)
Charadriiformes;Turnicidae;442488;Turnix varia;;Turnix varius (Latham, 1801)
Charadriiformes;Turnicidae;459537;Turnix varius;;Turnix varius (Latham, 1801)
Charadriiformes;Turnicidae;698719;Turnix novaecaledoniae;Turnix bariolé;Turnix varius novaecaledoniae Ogilvie-Grant, 1889
Charadriiformes;Turnicidae;432711;Turnix varia novaecaledoniae;Turnix bariolé;Turnix varius novaecaledoniae Ogilvie-Grant, 1889
Charadriiformes;Turnicidae;836341;Turnix varius novaecaledoniae;Turnix bariolé;Turnix varius novaecaledoniae Ogilvie-Grant, 1889
Columbiformes;Columbidae;418736;Alectroenas sganzini;Founingo des Comores;Alectroenas sganzini (Bonaparte, 1854)
Columbiformes;Columbidae;810734;Alectroenas sganzini sganzini;;Alectroenas sganzini sganzini (Bonaparte, 1854)
Columbiformes;Columbidae;778895;Alopecoenas erythropterus;;Alopecoenas erythropterus (Gmelin, 1789)
Columbiformes;Columbidae;418833;Gallicolumba erythroptera erythroptera;;Alopecoenas erythropterus (Gmelin, 1789)
Columbiformes;Columbidae;418832;Gallicolumba erythroptera;;Alopecoenas erythropterus (Gmelin, 1789)
Columbiformes;Columbidae;418834;Gallicolumba erythroptera pectoralis;;Alopecoenas erythropterus (Gmelin, 1789)
Columbiformes;Columbidae;778896;Alopecoenas rubescens;;Alopecoenas rubescens (Vieillot, 1818)
Columbiformes;Columbidae;418835;Gallicolumba rubescens;;Alopecoenas rubescens (Vieillot, 1818)
Columbiformes;Columbidae;784897;Alopecoenas stairi;Gallicolombe de Stair;Alopecoenas stairi (Gray, 1856)
Columbiformes;Columbidae;698720;Caloenas canacorum;;Caloenas canacorum Balouet & Olson, 1989
Columbiformes;Columbidae;441750;Chalcophaps indica;;Chalcophaps indica (Linnaeus, 1758)
Columbiformes;Columbidae;520935;Chalcophaps indica chrysochlora;Colombine du Pacifique, Tourterelle verte;Chalcophaps indica chrysochlora (Wagler, 1827)
Columbiformes;Columbidae;520936;Chalcophaps indica sandwichensis;;Chalcophaps indica sandwichensis Ramsay, 1878
Columbiformes;Columbidae;441777;Claravis pretiosa;Colombe bleutée;Claravis pretiosa (Ferrari-Perez, 1886)
Columbiformes;Columbidae;3420;Columba livia;Pigeon biset;Columba livia Gmelin, 1789
Columbiformes;Columbidae;458809;Columba livia lazaretensis;;Columba livia lazaretensis Mourer-Chauviré, 1975
Columbiformes;Columbidae;3422;Columba oenas;Pigeon colombin;Columba oenas Linnaeus, 1758
Columbiformes;Columbidae;3424;Columba palumbus;Pigeon ramier;Columba palumbus Linnaeus, 1758
Columbiformes;Columbidae;418732;Columba pollenii;Pigeon des Comores;Columba pollenii Schlegel, 1865
Columbiformes;Columbidae;441798;Columba vitiensis;;Columba vitiensis Quoy & Gaimard, 1830
Columbiformes;Columbidae;432731;Columba vitiensis hypoenochroa;Pigeon à gorge blanche, Collier blanc;Columba vitiensis hypoenochroa (Gould, 1856)
Columbiformes;Columbidae;441799;Columbina minuta;Colombe pygmée ;Columbina minuta (Linnaeus, 1766)
Columbiformes;Columbidae;828906;Columba passerina;Colombe à queue noire, Ortolan;Columbina passerina (Linnaeus, 1758)
Columbiformes;Columbidae;441800;Columbina passerina;Colombe à queue noire, Ortolan;Columbina passerina (Linnaeus, 1758)
Columbiformes;Columbidae;828907;Columbina passerina griseola;;Columbina passerina griseola Spix, 1825
Columbiformes;Columbidae;813851;Columbigallina passerina nigrirostris;;Columbina passerina nigrirostris (Danforth, 1935)
Columbiformes;Columbidae;653913;Columbina passerina nigrirostris;;Columbina passerina nigrirostris (Danforth, 1935)
Columbiformes;Columbidae;441801;Columbina squammata;;Columbina squammata (Lesson, 1831)
Columbiformes;Columbidae;441802;Columbina talpacoti;Colombe rousse ;Columbina talpacoti (Temminck, 1810)
Columbiformes;Columbidae;441875;Drepanoptila holosericea;Ptilope vlouvlou, Pigeon vert;Drepanoptila holosericea (Temminck, 1809)
Columbiformes;Columbidae;809976;Carpophaga aurorae;;Ducula aurorae (Peale, 1848)
Columbiformes;Columbidae;418830;Ducula aurorae;;Ducula aurorae (Peale, 1848)
Columbiformes;Columbidae;457194;Ducula pacifica aurorae;;Ducula aurorae (Peale, 1848)
Columbiformes;Columbidae;418831;Ducula galeata;;Ducula galeata (Bonaparte, 1855)
Columbiformes;Columbidae;418817;Ducula goliath;Carpophage géant, Notou;Ducula goliath (Gray, 1859)
Columbiformes;Columbidae;441879;Ducula pacifica;;Ducula pacifica (Gmelin, 1789)
Columbiformes;Columbidae;432734;Ducula pacifica pacifica;Carpophage pacifique;Ducula pacifica pacifica (Gmelin, 1789)
Columbiformes;Columbidae;698721;Gallicolumba longitarsus;;Gallicolumba longitarsus Balouet & Olson, 1989
Columbiformes;Columbidae;418887;Gallicolumba nui;;Gallicolumba nui Steadman, 1992
Columbiformes;Columbidae;441940;Gallicolumba stairi;Gallicolombe de Stair;Gallicolumba stairi (G. R. Gray, 1856)
Columbiformes;Columbidae;816272;Columba striata;Géopélie zébrée;Geopelia striata (Linnaeus, 1766)
Columbiformes;Columbidae;441946;Geopelia striata;Géopélie zébrée;Geopelia striata (Linnaeus, 1766)
Columbiformes;Columbidae;441948;Geotrygon montana;Colombe roux violet, Colombe rouviolette, Perdrix rouge;Geotrygon montana (Linnaeus, 1758)
Columbiformes;Columbidae;813850;Columba mystacea;Colombe à croissant, Perdrix croissant;Geotrygon mystacea (Temminck, 1811)
Columbiformes;Columbidae;441949;Geotrygon mystacea;Colombe à croissant, Perdrix croissant;Geotrygon mystacea (Temminck, 1811)
Columbiformes;Columbidae;442032;Leptotila rufaxilla;Colombe à front gris;Leptotila rufaxilla (Richard & Bernard, 1792)
Columbiformes;Columbidae;442033;Leptotila verreauxi;Colombe de Verreaux ;Leptotila verreauxi Bonaparte, 1855
Columbiformes;Columbidae;828908;Leptotila verreauxi brasiliensis;;Leptotila verreauxi brasiliensis (Bonaparte, 1856)
Columbiformes;Columbidae;828909;Peristera brasiliensis;;Leptotila verreauxi brasiliensis (Bonaparte, 1856)
Columbiformes;Columbidae;810020;Macropygia arevarevauupa;;Macropygia arevarevauupa Steadman, 1992
Columbiformes;Columbidae;810021;Macropygia heana;;Macropygia heana Steadman, 1992
Columbiformes;Columbidae;432590;Columba duboisi;;Nesoenas duboisi Rothschild, 1907
Columbiformes;Columbidae;528813;Nesoenas duboisi;;Nesoenas duboisi Rothschild, 1907
Columbiformes;Columbidae;441793;Columba picturata;Tourterelle peinte, Tourterelle malgache, Ramier;Nesoenas picturatus Temminck, 1813
Columbiformes;Columbidae;459500;Nesoenas picturatus;Tourterelle peinte, Tourterelle malgache, Ramier;Nesoenas picturatus Temminck, 1813
Columbiformes;Columbidae;442540;Streptopelia picturata;Tourterelle peinte, Tourterelle malgache, Ramier;Nesoenas picturatus Temminck, 1813
Columbiformes;Columbidae;442539;Columba picturata comorensis;Pigeon de Madagascar;Nesoenas picturatus comorensis E. Newton, 1877
Columbiformes;Columbidae;838089;Nesoenas picturatus comorensis;Pigeon de Madagascar;Nesoenas picturatus comorensis E. Newton, 1877
Columbiformes;Columbidae;418734;Streptopelia picturata comorensis;Pigeon de Madagascar;Nesoenas picturatus comorensis E. Newton, 1877
Columbiformes;Columbidae;441791;Columba cayennensis;Pigeon rousset;Patagioenas cayennensis (Bonnaterre, 1792)
Columbiformes;Columbidae;459504;Patagioenas cayennensis;Pigeon rousset;Patagioenas cayennensis (Bonnaterre, 1792)
Columbiformes;Columbidae;441792;Columba leucocephala;Pigeon à couronne blanche;Patagioenas leucocephala (Linnaeus, 1758)
Columbiformes;Columbidae;459540;Patagioenas leucocephala;Pigeon à couronne blanche;Patagioenas leucocephala (Linnaeus, 1758)
Columbiformes;Columbidae;441794;Columba plumbea;Pigeon plombé;Patagioenas plumbea (Vieillot, 1818)
Columbiformes;Columbidae;459505;Patagioenas plumbea;Pigeon plombé;Patagioenas plumbea (Vieillot, 1818)
Columbiformes;Columbidae;828911;Columba plumbea delicata;;Patagioenas plumbea delicata (Berlepsch & Stolzmann, 1902)
Columbiformes;Columbidae;828910;Patagioenas plumbea delicata;;Patagioenas plumbea delicata (Berlepsch & Stolzmann, 1902)
Columbiformes;Columbidae;441795;Columba speciosa;Pigeon ramiret ;Patagioenas speciosa (Gmelin, 1789)
